,year,h_a,hosp,prcd,waiting,comp,wait_med,wait_90,wait_median_d,wait_90_d
8949,2011/12,Provincial Health Services Authority,All Facilities,Oral Cavity & Pharynx Surgery,21,117,6.1,21.4,42.699999999999996,149.79999999999998
8950,2011/12,Provincial Health Services Authority,All Facilities,Other Ear Surgery,21,116,12.1,30.8,84.7,215.6
8951,2011/12,Provincial Health Services Authority,All Facilities,Other Eye Surgery,122,620,4.9,19.1,34.300000000000004,133.70000000000002
8952,2011/12,Provincial Health Services Authority,All Facilities,Other Joint Reconstruction,6,15,2.7,28.7,18.900000000000002,200.9
8953,2011/12,Provincial Health Services Authority,All Facilities,Other Orthopaedic Surgery,169,483,6.0,36.8,42.0,257.59999999999997
8954,2011/12,Provincial Health Services Authority,All Facilities,Other Urology Surgery,165,354,6.0,26.2,42.0,183.4
8955,2011/12,Provincial Health Services Authority,All Facilities,Rectal Surgery,3,10,4.9,29.5,34.300000000000004,206.5
8957,2011/12,Provincial Health Services Authority,All Facilities,Scope of Chest,0,5,0.4,4.9,2.8000000000000003,34.300000000000004
8960,2011/12,Provincial Health Services Authority,All Facilities,Skin Surgery,30,177,2.0,16.7,14.0,116.89999999999999
8961,2011/12,Provincial Health Services Authority,All Facilities,Skin Tumour Removal,53,211,7.9,27.7,55.300000000000004,193.9
8962,2011/12,Provincial Health Services Authority,All Facilities,Spinal/Back Surgery,154,228,8.3,105.3,58.10000000000001,737.1
8963,2011/12,Provincial Health Services Authority,All Facilities,Tendon Surgery,11,40,15.6,45.6,109.2,319.2
8966,2011/12,Provincial Health Services Authority,All Facilities,Tonsillectomy/Adenoidectomy,56,246,12.8,22.4,89.60000000000001,156.79999999999998
8967,2011/12,Provincial Health Services Authority,All Facilities,Tympanoplasty,24,50,16.2,47.9,113.39999999999999,335.3
8968,2011/12,Provincial Health Services Authority,All Facilities,Uterine Surgery,250,959,5.6,14.7,39.199999999999996,102.89999999999999
8969,2011/12,Provincial Health Services Authority,All Facilities,Vaginal Repair,14,75,3.4,9.0,23.8,63.0
8970,2011/12,Provincial Health Services Authority,All Facilities,Vascular Surgery - Other,3,126,2.5,15.6,17.5,109.2
8971,2011/12,Provincial Health Services Authority,All Facilities,Wound/Laceration Care,3,35,0.4,5.1,2.8000000000000003,35.699999999999996
9063,2011/12,Vancouver Coastal,All Facilities,Abdominoplasty,18,17,5.0,25.5,35.0,178.5
9064,2011/12,Vancouver Coastal,All Facilities,All Other Procedures,372,1736,4.0,14.7,28.0,102.89999999999999
9066,2011/12,Vancouver Coastal,All Facilities,Aortic Aneurysm Repair,15,130,2.4,6.2,16.8,43.4
9067,2011/12,Vancouver Coastal,All Facilities,Appendectomy,6,27,4.9,17.6,34.300000000000004,123.20000000000002
9068,2011/12,Vancouver Coastal,All Facilities,Bariatric Surgery,24,51,17.4,23.9,121.79999999999998,167.29999999999998
9069,2011/12,Vancouver Coastal,All Facilities,Biopsy in OR,80,574,2.7,8.3,18.900000000000002,58.10000000000001
9070,2011/12,Vancouver Coastal,All Facilities,Bladder Surgery,400,1342,3.7,14.7,25.900000000000002,102.89999999999999
9071,2011/12,Vancouver Coastal,All Facilities,Bowel Resection,139,761,2.4,11.3,16.8,79.10000000000001
9072,2011/12,Vancouver Coastal,All Facilities,Breast Biopsy,57,405,2.9,6.7,20.3,46.9
9073,2011/12,Vancouver Coastal,All Facilities,Breast Reconstruction,427,482,3.0,22.9,21.0,160.29999999999998
9074,2011/12,Vancouver Coastal,All Facilities,Breast Reduction,495,484,9.8,40.1,68.60000000000001,280.7
9075,2011/12,Vancouver Coastal,All Facilities,Cataract Surgery,1939,14219,4.0,13.3,28.0,93.10000000000001
9076,2011/12,Vancouver Coastal,All Facilities,Cholecystectomy,413,1045,5.3,24.5,37.1,171.5
9077,2011/12,Vancouver Coastal,All Facilities,Colostomy/Ileostomy,100,191,8.6,31.3,60.199999999999996,219.1
9078,2011/12,Vancouver Coastal,All Facilities,Cone Biopsy,14,111,6.1,16.0,42.699999999999996,112.0
9079,2011/12,Vancouver Coastal,All Facilities,Cranial Surgery,72,501,1.6,9.6,11.200000000000001,67.2
9080,2011/12,Vancouver Coastal,All Facilities,CSF Drainage,3,42,0.9,2.4,6.3,16.8
9081,2011/12,Vancouver Coastal,All Facilities,Cyst/Ganglion Removal,185,409,5.1,24.9,35.699999999999996,174.29999999999998
9082,2011/12,Vancouver Coastal,All Facilities,D&C and Related Surgery,163,830,3.7,15.0,25.900000000000002,105.0
9083,2011/12,Vancouver Coastal,All Facilities,Dental Surgery,335,403,4.1,41.2,28.699999999999996,288.40000000000003
9084,2011/12,Vancouver Coastal,All Facilities,Endarterectomy,17,157,1.6,6.9,11.200000000000001,48.300000000000004
9085,2011/12,Vancouver Coastal,All Facilities,Esophagectomy,3,24,2.6,12.4,18.2,86.8
9086,2011/12,Vancouver Coastal,All Facilities,Examination Under Anaesthetic,37,97,3.1,9.8,21.7,68.60000000000001
9087,2011/12,Vancouver Coastal,All Facilities,Excision Gynecomastia,35,43,5.0,33.2,35.0,232.40000000000003
9088,2011/12,Vancouver Coastal,All Facilities,Excision Lesion/Tumour,257,896,4.0,15.0,28.0,105.0
9089,2011/12,Vancouver Coastal,All Facilities,Facial Bone Reconstruction,43,294,3.4,7.2,23.8,50.4
9090,2011/12,Vancouver Coastal,All Facilities,Fallopian Tube/Ovarian Surgery,311,812,6.4,21.9,44.800000000000004,153.29999999999998
9091,2011/12,Vancouver Coastal,All Facilities,Fistula Repair - Non Vascular,8,16,4.6,19.4,32.199999999999996,135.79999999999998
9092,2011/12,Vancouver Coastal,All Facilities,Foot/Ankle Surgery,131,334,9.1,31.7,63.699999999999996,221.9
9093,2011/12,Vancouver Coastal,All Facilities,Foreign Body Removal Surgery,6,34,3.6,8.8,25.2,61.60000000000001
9094,2011/12,Vancouver Coastal,All Facilities,Fracture Repair,68,255,1.9,15.4,13.299999999999999,107.8
9095,2011/12,Vancouver Coastal,All Facilities,Free Flap Graft,6,16,2.7,14.4,18.900000000000002,100.8
9096,2011/12,Vancouver Coastal,All Facilities,Gastrostomy/Jejunostomy,3,7,2.3,23.2,16.099999999999998,162.4
9097,2011/12,Vancouver Coastal,All Facilities,Hand/Wrist Surgery,132,307,5.0,18.2,35.0,127.39999999999999
9098,2011/12,Vancouver Coastal,All Facilities,Hernia Repair - Abdominal,985,2514,6.3,31.9,44.1,223.29999999999998
9099,2011/12,Vancouver Coastal,All Facilities,Hernia Repair - Hiatal,63,46,9.4,53.4,65.8,373.8
9100,2011/12,Vancouver Coastal,All Facilities,Hip Replacement,830,1791,16.0,27.9,112.0,195.29999999999998
9101,2011/12,Vancouver Coastal,All Facilities,Kidney/Bladder Stone Removal,37,385,2.7,8.4,18.900000000000002,58.800000000000004
9102,2011/12,Vancouver Coastal,All Facilities,Knee - ACL Repair,208,600,5.3,21.0,37.1,147.0
9103,2011/12,Vancouver Coastal,All Facilities,Knee - Meniscectomy,190,677,5.7,23.5,39.9,164.5
9104,2011/12,Vancouver Coastal,All Facilities,Knee Arthroscopy,294,742,6.9,22.4,48.300000000000004,156.79999999999998
9105,2011/12,Vancouver Coastal,All Facilities,Knee Replacement,1065,2110,16.3,28.0,114.10000000000001,196.0
9106,2011/12,Vancouver Coastal,All Facilities,Laparoscopy,68,356,4.1,15.0,28.699999999999996,105.0
9107,2011/12,Vancouver Coastal,All Facilities,Laparotomy,27,107,3.6,13.9,25.2,97.3
9108,2011/12,Vancouver Coastal,All Facilities,Lens & Vitreous (non-cataract) Surgery,170,978,2.0,7.0,14.0,49.0
9109,2011/12,Vancouver Coastal,All Facilities,Ligament Surgery,8,20,10.4,21.2,72.8,148.4
9110,2011/12,Vancouver Coastal,All Facilities,Lipectomy,14,23,5.7,17.4,39.9,121.79999999999998
9111,2011/12,Vancouver Coastal,All Facilities,Lung Surgery,47,346,1.7,4.9,11.9,34.300000000000004
9112,2011/12,Vancouver Coastal,All Facilities,Male Reproductive Surgery,147,441,5.6,20.1,39.199999999999996,140.70000000000002
9113,2011/12,Vancouver Coastal,All Facilities,Mastectomy,135,1394,2.0,5.6,14.0,39.199999999999996
9114,2011/12,Vancouver Coastal,All Facilities,Mastoidectomy,57,134,11.2,37.1,78.39999999999999,259.7
9115,2011/12,Vancouver Coastal,All Facilities,Myringotomy,40,84,4.7,15.3,32.9,107.10000000000001
9116,2011/12,Vancouver Coastal,All Facilities,Nasal Surgery,710,1076,9.7,40.8,67.89999999999999,285.59999999999997
9117,2011/12,Vancouver Coastal,All Facilities,Nerve Surgery,66,249,3.6,17.7,25.2,123.89999999999999
9118,2011/12,Vancouver Coastal,All Facilities,Oral Cavity & Pharynx Surgery,11,28,3.4,13.3,23.8,93.10000000000001
9119,2011/12,Vancouver Coastal,All Facilities,Other Ear Surgery,31,66,11.7,38.3,81.89999999999999,268.09999999999997
9120,2011/12,Vancouver Coastal,All Facilities,Other Eye Surgery,397,2265,3.3,15.4,23.099999999999998,107.8
9121,2011/12,Vancouver Coastal,All Facilities,Other Joint Reconstruction,274,773,4.1,29.8,28.699999999999996,208.6
9122,2011/12,Vancouver Coastal,All Facilities,Other Orthopaedic Surgery,554,1703,4.0,18.7,28.0,130.9
9123,2011/12,Vancouver Coastal,All Facilities,Other Urology Surgery,282,1896,3.1,9.0,21.7,63.0
9124,2011/12,Vancouver Coastal,All Facilities,Parotidectomy,46,124,11.7,36.6,81.89999999999999,256.2
9125,2011/12,Vancouver Coastal,All Facilities,Prostate Surgery,276,1455,5.0,14.1,35.0,98.7
9126,2011/12,Vancouver Coastal,All Facilities,Rectal Surgery,399,541,8.3,38.0,58.10000000000001,266.0
9127,2011/12,Vancouver Coastal,All Facilities,Rib Resection,3,17,3.9,16.3,27.3,114.10000000000001
9128,2011/12,Vancouver Coastal,All Facilities,Scope of Chest,7,111,1.1,2.9,7.700000000000001,20.3
9129,2011/12,Vancouver Coastal,All Facilities,Shoulder Surgery,398,917,5.9,28.8,41.300000000000004,201.6
9131,2011/12,Vancouver Coastal,All Facilities,Sinus Surgery,883,641,21.4,120.6,149.79999999999998,844.1999999999999
9132,2011/12,Vancouver Coastal,All Facilities,Skin Surgery,126,227,3.7,24.6,25.900000000000002,172.20000000000002
9133,2011/12,Vancouver Coastal,All Facilities,Skin Tumour Removal,121,338,3.5,19.4,24.5,135.79999999999998
9134,2011/12,Vancouver Coastal,All Facilities,Sphincterotomy,31,37,6.0,24.0,42.0,168.0
9135,2011/12,Vancouver Coastal,All Facilities,Spinal/Back Surgery,297,1327,3.1,17.3,21.7,121.10000000000001
9136,2011/12,Vancouver Coastal,All Facilities,Tendon Surgery,35,152,3.1,27.0,21.7,189.0
9137,2011/12,Vancouver Coastal,All Facilities,Thoracotomy,5,23,2.4,5.7,16.8,39.9
9138,2011/12,Vancouver Coastal,All Facilities,Thyroidectomy,125,495,6.1,28.6,42.699999999999996,200.20000000000002
9139,2011/12,Vancouver Coastal,All Facilities,Tonsillectomy/Adenoidectomy,144,390,7.9,20.1,55.300000000000004,140.70000000000002
9140,2011/12,Vancouver Coastal,All Facilities,Tympanoplasty,212,290,8.0,53.7,56.0,375.90000000000003
9141,2011/12,Vancouver Coastal,All Facilities,Uterine Surgery,577,2744,3.9,18.1,27.3,126.70000000000002
9142,2011/12,Vancouver Coastal,All Facilities,Vaginal Repair,209,405,6.0,25.0,42.0,175.0
9143,2011/12,Vancouver Coastal,All Facilities,Varicose Veins Ligation/Stripping,664,452,20.1,84.6,140.70000000000002,592.1999999999999
9144,2011/12,Vancouver Coastal,All Facilities,Vascular Bypass Graft - Non Cardiac,47,211,2.4,9.0,16.8,63.0
9145,2011/12,Vancouver Coastal,All Facilities,Vascular Surgery - Other,61,415,1.6,8.5,11.200000000000001,59.5
9146,2011/12,Vancouver Coastal,All Facilities,Wound/Laceration Care,67,202,2.9,19.8,20.3,138.6
9673,2011/12,Vancouver Island,All Facilities,Abdominoplasty,9,28,12.3,68.7,86.10000000000001,480.90000000000003
9674,2011/12,Vancouver Island,All Facilities,All Other Procedures,241,995,3.7,15.4,25.900000000000002,107.8
9676,2011/12,Vancouver Island,All Facilities,Aortic Aneurysm Repair,15,72,6.1,15.0,42.699999999999996,105.0
9677,2011/12,Vancouver Island,All Facilities,Appendectomy,6,15,3.7,15.7,25.900000000000002,109.89999999999999
9678,2011/12,Vancouver Island,All Facilities,Bariatric Surgery,363,99,63.7,238.8,445.90000000000003,1671.6000000000001
9679,2011/12,Vancouver Island,All Facilities,Biopsy in OR,149,757,3.9,15.9,27.3,111.3
9680,2011/12,Vancouver Island,All Facilities,Bladder Surgery,353,1369,4.9,20.9,34.300000000000004,146.29999999999998
9681,2011/12,Vancouver Island,All Facilities,Bowel Resection,104,619,3.0,13.7,21.0,95.89999999999999
9682,2011/12,Vancouver Island,All Facilities,Breast Biopsy,20,206,2.1,6.7,14.700000000000001,46.9
9683,2011/12,Vancouver Island,All Facilities,Breast Reconstruction,99,105,11.0,53.1,77.0,371.7
9684,2011/12,Vancouver Island,All Facilities,Breast Reduction,174,302,10.4,38.6,72.8,270.2
9685,2011/12,Vancouver Island,All Facilities,Cataract Surgery,1921,10106,8.1,17.9,56.699999999999996,125.29999999999998
9686,2011/12,Vancouver Island,All Facilities,Cholecystectomy,232,983,5.7,21.8,39.9,152.6
9687,2011/12,Vancouver Island,All Facilities,Colostomy/Ileostomy,24,68,5.5,22.2,38.5,155.4
9688,2011/12,Vancouver Island,All Facilities,Cone Biopsy,5,44,2.6,8.2,18.2,57.39999999999999
9689,2011/12,Vancouver Island,All Facilities,Cranial Surgery,12,107,1.1,4.1,7.700000000000001,28.699999999999996
9690,2011/12,Vancouver Island,All Facilities,CSF Drainage,0,12,1.1,2.4,7.700000000000001,16.8
9691,2011/12,Vancouver Island,All Facilities,Cyst/Ganglion Removal,150,323,6.4,28.4,44.800000000000004,198.79999999999998
9692,2011/12,Vancouver Island,All Facilities,D&C and Related Surgery,99,449,5.6,14.7,39.199999999999996,102.89999999999999
9693,2011/12,Vancouver Island,All Facilities,Dental Surgery,751,2051,12.3,34.4,86.10000000000001,240.79999999999998
9694,2011/12,Vancouver Island,All Facilities,Endarterectomy,81,180,6.8,25.0,47.6,175.0
9695,2011/12,Vancouver Island,All Facilities,Esophagectomy,7,23,1.6,9.8,11.200000000000001,68.60000000000001
9696,2011/12,Vancouver Island,All Facilities,Examination Under Anaesthetic,38,143,8.9,20.7,62.300000000000004,144.9
9697,2011/12,Vancouver Island,All Facilities,Excision Gynecomastia,20,29,10.9,38.1,76.3,266.7
9698,2011/12,Vancouver Island,All Facilities,Excision Lesion/Tumour,107,452,3.7,16.5,25.900000000000002,115.5
9699,2011/12,Vancouver Island,All Facilities,Facial Bone Reconstruction,118,189,17.4,82.2,121.79999999999998,575.4
9700,2011/12,Vancouver Island,All Facilities,Fallopian Tube/Ovarian Surgery,184,671,7.9,21.0,55.300000000000004,147.0
9701,2011/12,Vancouver Island,All Facilities,Fistula Repair - Non Vascular,3,12,9.5,15.2,66.5,106.39999999999999
9702,2011/12,Vancouver Island,All Facilities,Foot/Ankle Surgery,53,69,17.6,39.3,123.20000000000002,275.09999999999997
9703,2011/12,Vancouver Island,All Facilities,Foreign Body Removal Surgery,6,41,3.9,9.9,27.3,69.3
9704,2011/12,Vancouver Island,All Facilities,Fracture Repair,29,138,3.1,23.5,21.7,164.5
9705,2011/12,Vancouver Island,All Facilities,Free Flap Graft,12,41,3.7,11.7,25.900000000000002,81.89999999999999
9706,2011/12,Vancouver Island,All Facilities,Gastrostomy/Jejunostomy,3,11,1.4,5.0,9.799999999999999,35.0
9707,2011/12,Vancouver Island,All Facilities,Hand/Wrist Surgery,175,476,5.9,33.9,41.300000000000004,237.29999999999998
9708,2011/12,Vancouver Island,All Facilities,Hernia Repair - Abdominal,796,2322,8.2,31.6,57.39999999999999,221.20000000000002
9709,2011/12,Vancouver Island,All Facilities,Hernia Repair - Hiatal,36,72,14.1,46.1,98.7,322.7
9710,2011/12,Vancouver Island,All Facilities,Hip Replacement,485,1013,16.9,32.1,118.29999999999998,224.70000000000002
9711,2011/12,Vancouver Island,All Facilities,Kidney/Bladder Stone Removal,98,450,4.4,13.3,30.800000000000004,93.10000000000001
9712,2011/12,Vancouver Island,All Facilities,Knee - ACL Repair,180,316,11.4,32.1,79.8,224.70000000000002
9713,2011/12,Vancouver Island,All Facilities,Knee - Meniscectomy,44,52,5.8,26.5,40.6,185.5
9714,2011/12,Vancouver Island,All Facilities,Knee Arthroscopy,795,2074,8.3,31.1,58.10000000000001,217.70000000000002
9715,2011/12,Vancouver Island,All Facilities,Knee Replacement,858,1387,20.9,34.1,146.29999999999998,238.70000000000002
9716,2011/12,Vancouver Island,All Facilities,Laparoscopy,97,346,7.6,21.1,53.199999999999996,147.70000000000002
9717,2011/12,Vancouver Island,All Facilities,Laparotomy,3,28,2.4,9.4,16.8,65.8
9718,2011/12,Vancouver Island,All Facilities,Lens & Vitreous (non-cataract) Surgery,60,415,3.9,24.7,27.3,172.9
9719,2011/12,Vancouver Island,All Facilities,Ligament Surgery,3,11,4.6,22.9,32.199999999999996,160.29999999999998
9720,2011/12,Vancouver Island,All Facilities,Lipectomy,3,5,43.9,87.9,307.3,615.3000000000001
9721,2011/12,Vancouver Island,All Facilities,Lung Surgery,0,12,3.5,5.1,24.5,35.699999999999996
9722,2011/12,Vancouver Island,All Facilities,Male Reproductive Surgery,259,472,5.4,27.7,37.800000000000004,193.9
9723,2011/12,Vancouver Island,All Facilities,Mastectomy,64,907,1.7,4.9,11.9,34.300000000000004
9724,2011/12,Vancouver Island,All Facilities,Mastoidectomy,24,61,9.7,22.0,67.89999999999999,154.0
9725,2011/12,Vancouver Island,All Facilities,Myringotomy,72,474,5.0,12.0,35.0,84.0
9726,2011/12,Vancouver Island,All Facilities,Nasal Surgery,181,473,12.0,37.4,84.0,261.8
9727,2011/12,Vancouver Island,All Facilities,Nerve Surgery,20,124,2.4,11.9,16.8,83.3
9728,2011/12,Vancouver Island,All Facilities,Oral Cavity & Pharynx Surgery,27,96,9.6,37.6,67.2,263.2
9729,2011/12,Vancouver Island,All Facilities,Other Ear Surgery,7,37,11.7,35.4,81.89999999999999,247.79999999999998
9730,2011/12,Vancouver Island,All Facilities,Other Eye Surgery,319,781,11.0,51.6,77.0,361.2
9731,2011/12,Vancouver Island,All Facilities,Other Joint Reconstruction,261,330,11.7,39.2,81.89999999999999,274.40000000000003
9732,2011/12,Vancouver Island,All Facilities,Other Orthopaedic Surgery,652,1244,7.7,33.7,53.9,235.90000000000003
9733,2011/12,Vancouver Island,All Facilities,Other Urology Surgery,537,2216,4.0,12.7,28.0,88.89999999999999
9734,2011/12,Vancouver Island,All Facilities,Parotidectomy,25,65,9.9,33.9,69.3,237.29999999999998
9735,2011/12,Vancouver Island,All Facilities,Prostate Surgery,275,1626,4.7,13.7,32.9,95.89999999999999
9736,2011/12,Vancouver Island,All Facilities,Rectal Surgery,161,371,5.0,31.7,35.0,221.9
9737,2011/12,Vancouver Island,All Facilities,Rib Resection,0,13,3.0,20.1,21.0,140.70000000000002
9738,2011/12,Vancouver Island,All Facilities,Scope of Chest,16,222,2.1,4.8,14.700000000000001,33.6
9739,2011/12,Vancouver Island,All Facilities,Shoulder Surgery,451,698,12.9,41.0,90.3,287.0
9740,2011/12,Vancouver Island,All Facilities,Shunt Insertion/Removal,0,9,2.0,10.2,14.0,71.39999999999999
9741,2011/12,Vancouver Island,All Facilities,Sinus Surgery,105,266,10.4,34.4,72.8,240.79999999999998
9742,2011/12,Vancouver Island,All Facilities,Skin Surgery,38,124,3.4,20.2,23.8,141.4
9743,2011/12,Vancouver Island,All Facilities,Skin Tumour Removal,158,586,3.0,13.0,21.0,91.0
9744,2011/12,Vancouver Island,All Facilities,Sphincterotomy,29,43,7.1,21.6,49.699999999999996,151.20000000000002
9745,2011/12,Vancouver Island,All Facilities,Spinal/Back Surgery,203,562,3.1,19.4,21.7,135.79999999999998
9746,2011/12,Vancouver Island,All Facilities,Tendon Surgery,52,144,5.1,24.4,35.699999999999996,170.79999999999998
9747,2011/12,Vancouver Island,All Facilities,Thoracotomy,0,8,3.0,5.3,21.0,37.1
9748,2011/12,Vancouver Island,All Facilities,Thyroidectomy,44,242,5.9,28.8,41.300000000000004,201.6
9749,2011/12,Vancouver Island,All Facilities,Tonsillectomy/Adenoidectomy,213,714,10.1,25.8,70.7,180.6
9750,2011/12,Vancouver Island,All Facilities,Tympanoplasty,43,109,20.0,43.7,140.0,305.90000000000003
9751,2011/12,Vancouver Island,All Facilities,Uterine Surgery,544,2490,4.7,18.0,32.9,126.0
9752,2011/12,Vancouver Island,All Facilities,Vaginal Repair,169,244,12.8,30.2,89.60000000000001,211.4
9753,2011/12,Vancouver Island,All Facilities,Varicose Veins Ligation/Stripping,709,180,15.6,151.0,109.2,1057.0
9754,2011/12,Vancouver Island,All Facilities,Vascular Bypass Graft - Non Cardiac,98,123,7.7,31.5,53.9,220.5
9755,2011/12,Vancouver Island,All Facilities,Vascular Surgery - Other,115,312,4.8,30.4,33.6,212.79999999999998
