,year,h_a,hosp,prcd,waiting,comp,wait_med,wait_90,wait_median_d,wait_90_d
9238,2011/12,Vancouver Coastal,Mount Saint Joseph Hospital,Fracture Repair,16,13,1.1,9.1,7.700000000000001,63.699999999999996
9240,2011/12,Vancouver Coastal,Mount Saint Joseph Hospital,Hand/Wrist Surgery,3,13,6.4,11.6,44.800000000000004,81.2
9241,2011/12,Vancouver Coastal,Mount Saint Joseph Hospital,Hernia Repair - Abdominal,88,374,4.9,14.9,34.300000000000004,104.3
9244,2011/12,Vancouver Coastal,Mount Saint Joseph Hospital,Lens & Vitreous (non-cataract) Surgery,68,239,2.9,8.2,20.3,57.39999999999999
9245,2011/12,Vancouver Coastal,Mount Saint Joseph Hospital,Lipectomy,6,8,3.4,16.7,23.8,116.89999999999999
9246,2011/12,Vancouver Coastal,Mount Saint Joseph Hospital,Male Reproductive Surgery,33,92,6.0,8.4,42.0,58.800000000000004
9247,2011/12,Vancouver Coastal,Mount Saint Joseph Hospital,Mastectomy,78,831,2.4,6.3,16.8,44.1
9248,2011/12,Vancouver Coastal,Mount Saint Joseph Hospital,Mastoidectomy,3,12,5.4,23.5,37.800000000000004,164.5
9249,2011/12,Vancouver Coastal,Mount Saint Joseph Hospital,Nasal Surgery,118,254,5.5,26.0,38.5,182.0
9250,2011/12,Vancouver Coastal,Mount Saint Joseph Hospital,Nerve Surgery,8,24,2.0,6.4,14.0,44.800000000000004
9251,2011/12,Vancouver Coastal,Mount Saint Joseph Hospital,Other Ear Surgery,3,8,5.6,13.0,39.199999999999996,91.0
9252,2011/12,Vancouver Coastal,Mount Saint Joseph Hospital,Other Eye Surgery,155,666,3.1,29.6,21.7,207.20000000000002
9253,2011/12,Vancouver Coastal,Mount Saint Joseph Hospital,Other Joint Reconstruction,9,55,2.0,4.5,14.0,31.5
9254,2011/12,Vancouver Coastal,Mount Saint Joseph Hospital,Other Orthopaedic Surgery,7,53,2.3,9.7,16.099999999999998,67.89999999999999
9255,2011/12,Vancouver Coastal,Mount Saint Joseph Hospital,Other Urology Surgery,37,250,4.7,8.0,32.9,56.0
9257,2011/12,Vancouver Coastal,Mount Saint Joseph Hospital,Prostate Surgery,29,152,5.1,8.1,35.699999999999996,56.699999999999996
9258,2011/12,Vancouver Coastal,Mount Saint Joseph Hospital,Rectal Surgery,72,115,6.1,19.9,42.699999999999996,139.29999999999998
9259,2011/12,Vancouver Coastal,Mount Saint Joseph Hospital,Sinus Surgery,28,51,16.9,28.4,118.29999999999998,198.79999999999998
9260,2011/12,Vancouver Coastal,Mount Saint Joseph Hospital,Skin Surgery,17,37,2.6,19.0,18.2,133.0
9261,2011/12,Vancouver Coastal,Mount Saint Joseph Hospital,Skin Tumour Removal,15,33,4.3,21.0,30.099999999999998,147.0
9262,2011/12,Vancouver Coastal,Mount Saint Joseph Hospital,Sphincterotomy,6,5,6.9,16.7,48.300000000000004,116.89999999999999
9263,2011/12,Vancouver Coastal,Mount Saint Joseph Hospital,Tendon Surgery,3,5,9.6,25.4,67.2,177.79999999999998
9264,2011/12,Vancouver Coastal,Mount Saint Joseph Hospital,Thyroidectomy,14,44,3.6,7.3,25.2,51.1
9265,2011/12,Vancouver Coastal,Mount Saint Joseph Hospital,Tonsillectomy/Adenoidectomy,41,49,7.3,22.2,51.1,155.4
9266,2011/12,Vancouver Coastal,Mount Saint Joseph Hospital,Tympanoplasty,19,64,9.6,29.3,67.2,205.1
9268,2011/12,Vancouver Coastal,Mount Saint Joseph Hospital,Varicose Veins Ligation/Stripping,3,25,1.9,10.5,13.299999999999999,73.5
9269,2011/12,Vancouver Coastal,Mount Saint Joseph Hospital,Vascular Surgery - Other,0,25,1.9,2.5,13.299999999999999,17.5
9272,2011/12,Vancouver Coastal,Powell River General Hospital,All Other Procedures,0,14,0.9,3.2,6.3,22.400000000000002
9275,2011/12,Vancouver Coastal,Powell River General Hospital,Biopsy in OR,3,8,1.6,4.4,11.200000000000001,30.800000000000004
9276,2011/12,Vancouver Coastal,Powell River General Hospital,Bladder Surgery,3,13,3.4,6.4,23.8,44.800000000000004
9277,2011/12,Vancouver Coastal,Powell River General Hospital,Bowel Resection,3,18,2.1,3.8,14.700000000000001,26.599999999999998
9278,2011/12,Vancouver Coastal,Powell River General Hospital,Cataract Surgery,32,316,7.3,12.0,51.1,84.0
9279,2011/12,Vancouver Coastal,Powell River General Hospital,Cholecystectomy,3,53,3.7,8.6,25.900000000000002,60.199999999999996
9280,2011/12,Vancouver Coastal,Powell River General Hospital,Colostomy/Ileostomy,0,6,3.9,4.9,27.3,34.300000000000004
9281,2011/12,Vancouver Coastal,Powell River General Hospital,Cone Biopsy,3,6,2.6,5.0,18.2,35.0
9282,2011/12,Vancouver Coastal,Powell River General Hospital,Cyst/Ganglion Removal,0,12,2.9,6.0,20.3,42.0
9283,2011/12,Vancouver Coastal,Powell River General Hospital,D&C and Related Surgery,5,40,2.3,5.5,16.099999999999998,38.5
9284,2011/12,Vancouver Coastal,Powell River General Hospital,Dental Surgery,10,69,3.1,7.6,21.7,53.199999999999996
9285,2011/12,Vancouver Coastal,Powell River General Hospital,Examination Under Anaesthetic,6,40,3.1,7.9,21.7,55.300000000000004
9288,2011/12,Vancouver Coastal,Powell River General Hospital,Fallopian Tube/Ovarian Surgery,3,15,5.1,7.8,35.699999999999996,54.6
9289,2011/12,Vancouver Coastal,Powell River General Hospital,Hand/Wrist Surgery,3,17,4.9,6.1,34.300000000000004,42.699999999999996
9290,2011/12,Vancouver Coastal,Powell River General Hospital,Hernia Repair - Abdominal,16,109,4.0,7.9,28.0,55.300000000000004
9292,2011/12,Vancouver Coastal,Powell River General Hospital,Laparoscopy,3,12,1.5,6.3,10.5,44.1
9293,2011/12,Vancouver Coastal,Powell River General Hospital,Laparotomy,0,5,2.0,3.4,14.0,23.8
9294,2011/12,Vancouver Coastal,Powell River General Hospital,Male Reproductive Surgery,0,8,3.4,7.9,23.8,55.300000000000004
9295,2011/12,Vancouver Coastal,Powell River General Hospital,Mastectomy,3,24,1.6,5.1,11.200000000000001,35.699999999999996
9296,2011/12,Vancouver Coastal,Powell River General Hospital,Nerve Surgery,0,8,3.9,14.2,27.3,99.39999999999999
9298,2011/12,Vancouver Coastal,Powell River General Hospital,Other Orthopaedic Surgery,3,12,4.1,4.9,28.699999999999996,34.300000000000004
9302,2011/12,Vancouver Coastal,Powell River General Hospital,Skin Tumour Removal,3,9,2.7,3.9,18.900000000000002,27.3
9306,2011/12,Vancouver Coastal,Powell River General Hospital,Uterine Surgery,5,25,4.3,7.9,30.099999999999998,55.300000000000004
9307,2011/12,Vancouver Coastal,Powell River General Hospital,Vaginal Repair,3,15,5.1,8.6,35.699999999999996,60.199999999999996
9309,2011/12,Vancouver Coastal,Powell River General Hospital,Vascular Surgery - Other,0,7,0.6,2.4,4.2,16.8
9310,2011/12,Vancouver Coastal,Powell River General Hospital,Wound/Laceration Care,0,6,0.8,2.5,5.6000000000000005,17.5
9312,2011/12,Vancouver Coastal,Richmond Hospital,All Other Procedures,8,62,4.4,18.9,30.800000000000004,132.29999999999998
9314,2011/12,Vancouver Coastal,Richmond Hospital,Aortic Aneurysm Repair,3,5,4.6,5.4,32.199999999999996,37.800000000000004
9315,2011/12,Vancouver Coastal,Richmond Hospital,Bariatric Surgery,24,51,17.4,23.9,121.79999999999998,167.29999999999998
9316,2011/12,Vancouver Coastal,Richmond Hospital,Biopsy in OR,9,50,2.4,9.3,16.8,65.10000000000001
9317,2011/12,Vancouver Coastal,Richmond Hospital,Bladder Surgery,44,177,4.4,15.9,30.800000000000004,111.3
9318,2011/12,Vancouver Coastal,Richmond Hospital,Bowel Resection,12,55,3.0,15.2,21.0,106.39999999999999
9319,2011/12,Vancouver Coastal,Richmond Hospital,Breast Biopsy,5,99,3.0,6.1,21.0,42.699999999999996
9320,2011/12,Vancouver Coastal,Richmond Hospital,Breast Reconstruction,11,14,7.4,10.4,51.800000000000004,72.8
9321,2011/12,Vancouver Coastal,Richmond Hospital,Breast Reduction,84,123,12.9,30.0,90.3,210.0
9322,2011/12,Vancouver Coastal,Richmond Hospital,Cataract Surgery,147,1174,7.1,14.7,49.699999999999996,102.89999999999999
9323,2011/12,Vancouver Coastal,Richmond Hospital,Cholecystectomy,130,133,19.9,39.8,139.29999999999998,278.59999999999997
9324,2011/12,Vancouver Coastal,Richmond Hospital,Colostomy/Ileostomy,5,22,14.9,22.7,104.3,158.9
9325,2011/12,Vancouver Coastal,Richmond Hospital,Cone Biopsy,3,11,3.3,13.0,23.099999999999998,91.0
9326,2011/12,Vancouver Coastal,Richmond Hospital,Cyst/Ganglion Removal,41,68,6.6,25.1,46.199999999999996,175.70000000000002
9327,2011/12,Vancouver Coastal,Richmond Hospital,D&C and Related Surgery,3,30,2.8,11.0,19.599999999999998,77.0
9328,2011/12,Vancouver Coastal,Richmond Hospital,Endarterectomy,3,20,4.0,11.3,28.0,79.10000000000001
9330,2011/12,Vancouver Coastal,Richmond Hospital,Excision Gynecomastia,8,7,16.3,56.9,114.10000000000001,398.3
9331,2011/12,Vancouver Coastal,Richmond Hospital,Excision Lesion/Tumour,5,16,5.9,15.4,41.300000000000004,107.8
9332,2011/12,Vancouver Coastal,Richmond Hospital,Fallopian Tube/Ovarian Surgery,27,116,4.0,13.7,28.0,95.89999999999999
9334,2011/12,Vancouver Coastal,Richmond Hospital,Foot/Ankle Surgery,42,80,14.8,34.4,103.60000000000001,240.79999999999998
9336,2011/12,Vancouver Coastal,Richmond Hospital,Fracture Repair,10,35,0.9,15.7,6.3,109.89999999999999
9337,2011/12,Vancouver Coastal,Richmond Hospital,Hand/Wrist Surgery,3,19,3.7,13.0,25.900000000000002,91.0
9338,2011/12,Vancouver Coastal,Richmond Hospital,Hernia Repair - Abdominal,244,273,24.1,42.2,168.70000000000002,295.40000000000003
9340,2011/12,Vancouver Coastal,Richmond Hospital,Hip Replacement,54,167,15.6,23.1,109.2,161.70000000000002
9341,2011/12,Vancouver Coastal,Richmond Hospital,Kidney/Bladder Stone Removal,0,16,3.1,10.1,21.7,70.7
9342,2011/12,Vancouver Coastal,Richmond Hospital,Knee - ACL Repair,37,74,13.4,32.6,93.8,228.20000000000002
9343,2011/12,Vancouver Coastal,Richmond Hospital,Knee Arthroscopy,213,589,7.1,24.6,49.699999999999996,172.20000000000002
9344,2011/12,Vancouver Coastal,Richmond Hospital,Knee Replacement,139,356,13.4,22.9,93.8,160.29999999999998
9345,2011/12,Vancouver Coastal,Richmond Hospital,Laparoscopy,13,95,3.7,11.2,25.900000000000002,78.39999999999999
9346,2011/12,Vancouver Coastal,Richmond Hospital,Laparotomy,0,5,4.3,23.4,30.099999999999998,163.79999999999998
9348,2011/12,Vancouver Coastal,Richmond Hospital,Lipectomy,3,6,13.0,16.0,91.0,112.0
9349,2011/12,Vancouver Coastal,Richmond Hospital,Male Reproductive Surgery,29,83,4.6,11.8,32.199999999999996,82.60000000000001
9350,2011/12,Vancouver Coastal,Richmond Hospital,Mastectomy,3,66,2.9,5.0,20.3,35.0
9351,2011/12,Vancouver Coastal,Richmond Hospital,Mastoidectomy,3,20,14.8,23.3,103.60000000000001,163.1
9352,2011/12,Vancouver Coastal,Richmond Hospital,Myringotomy,16,27,8.9,21.6,62.300000000000004,151.20000000000002
9353,2011/12,Vancouver Coastal,Richmond Hospital,Nasal Surgery,68,213,10.7,26.8,74.89999999999999,187.6
9354,2011/12,Vancouver Coastal,Richmond Hospital,Nerve Surgery,6,16,3.7,20.1,25.900000000000002,140.70000000000002
9355,2011/12,Vancouver Coastal,Richmond Hospital,Other Ear Surgery,3,9,10.7,17.8,74.89999999999999,124.60000000000001
9356,2011/12,Vancouver Coastal,Richmond Hospital,Other Eye Surgery,7,30,8.7,22.0,60.89999999999999,154.0
9357,2011/12,Vancouver Coastal,Richmond Hospital,Other Joint Reconstruction,28,57,16.3,40.1,114.10000000000001,280.7
9358,2011/12,Vancouver Coastal,Richmond Hospital,Other Orthopaedic Surgery,38,92,5.8,16.8,40.6,117.60000000000001
9359,2011/12,Vancouver Coastal,Richmond Hospital,Other Urology Surgery,55,290,3.4,8.2,23.8,57.39999999999999
9360,2011/12,Vancouver Coastal,Richmond Hospital,Parotidectomy,3,5,20.1,22.1,140.70000000000002,154.70000000000002
9361,2011/12,Vancouver Coastal,Richmond Hospital,Prostate Surgery,60,291,5.1,19.9,35.699999999999996,139.29999999999998
9362,2011/12,Vancouver Coastal,Richmond Hospital,Rectal Surgery,89,113,26.9,41.7,188.29999999999998,291.90000000000003
9363,2011/12,Vancouver Coastal,Richmond Hospital,Shoulder Surgery,155,105,22.3,37.8,156.1,264.59999999999997
9364,2011/12,Vancouver Coastal,Richmond Hospital,Sinus Surgery,11,24,7.6,17.8,53.199999999999996,124.60000000000001
9365,2011/12,Vancouver Coastal,Richmond Hospital,Skin Surgery,27,45,7.1,19.5,49.699999999999996,136.5
9366,2011/12,Vancouver Coastal,Richmond Hospital,Skin Tumour Removal,26,141,4.3,12.9,30.099999999999998,90.3
9367,2011/12,Vancouver Coastal,Richmond Hospital,Tendon Surgery,6,19,6.7,46.3,46.9,324.09999999999997
9368,2011/12,Vancouver Coastal,Richmond Hospital,Thyroidectomy,3,13,7.6,13.7,53.199999999999996,95.89999999999999
9369,2011/12,Vancouver Coastal,Richmond Hospital,Tonsillectomy/Adenoidectomy,21,63,12.9,23.9,90.3,167.29999999999998
9370,2011/12,Vancouver Coastal,Richmond Hospital,Tympanoplasty,11,41,11.3,23.9,79.10000000000001,167.29999999999998
9371,2011/12,Vancouver Coastal,Richmond Hospital,Uterine Surgery,74,483,4.1,13.2,28.699999999999996,92.39999999999999
9372,2011/12,Vancouver Coastal,Richmond Hospital,Vaginal Repair,14,36,7.6,28.3,53.199999999999996,198.1
9373,2011/12,Vancouver Coastal,Richmond Hospital,Varicose Veins Ligation/Stripping,35,31,20.1,33.9,140.70000000000002,237.29999999999998
9374,2011/12,Vancouver Coastal,Richmond Hospital,Vascular Bypass Graft - Non Cardiac,11,33,4.3,9.6,30.099999999999998,67.2
9375,2011/12,Vancouver Coastal,Richmond Hospital,Vascular Surgery - Other,3,32,1.3,2.8,9.1,19.599999999999998
9376,2011/12,Vancouver Coastal,Richmond Hospital,Wound/Laceration Care,3,15,7.9,23.7,55.300000000000004,165.9
9377,2011/12,Vancouver Coastal,Sechelt Hospital,All Other Procedures,3,6,1.0,4.0,7.0,28.0
9380,2011/12,Vancouver Coastal,Sechelt Hospital,Biopsy in OR,3,9,1.1,2.3,7.700000000000001,16.099999999999998
9381,2011/12,Vancouver Coastal,Sechelt Hospital,Bladder Surgery,3,17,3.0,6.1,21.0,42.699999999999996
9382,2011/12,Vancouver Coastal,Sechelt Hospital,Bowel Resection,0,5,0.9,1.9,6.3,13.299999999999999
9383,2011/12,Vancouver Coastal,Sechelt Hospital,Cataract Surgery,38,196,1.9,3.6,13.299999999999999,25.2
9384,2011/12,Vancouver Coastal,Sechelt Hospital,Cholecystectomy,3,27,6.0,9.6,42.0,67.2
9387,2011/12,Vancouver Coastal,Sechelt Hospital,Cyst/Ganglion Removal,0,8,5.6,9.0,39.199999999999996,63.0
9388,2011/12,Vancouver Coastal,Sechelt Hospital,D&C and Related Surgery,3,64,2.3,6.0,16.099999999999998,42.0
9389,2011/12,Vancouver Coastal,Sechelt Hospital,Dental Surgery,6,52,3.4,12.8,23.8,89.60000000000001
9392,2011/12,Vancouver Coastal,Sechelt Hospital,Fallopian Tube/Ovarian Surgery,3,21,2.3,5.3,16.099999999999998,37.1
9393,2011/12,Vancouver Coastal,Sechelt Hospital,Hand/Wrist Surgery,3,26,3.1,7.4,21.7,51.800000000000004
9394,2011/12,Vancouver Coastal,Sechelt Hospital,Hernia Repair - Abdominal,8,72,4.7,12.7,32.9,88.89999999999999
9395,2011/12,Vancouver Coastal,Sechelt Hospital,Laparoscopy,0,6,2.6,9.1,18.2,63.699999999999996
9397,2011/12,Vancouver Coastal,Sechelt Hospital,Mastectomy,3,22,1.1,2.5,7.700000000000001,17.5
9400,2011/12,Vancouver Coastal,Sechelt Hospital,Other Orthopaedic Surgery,0,8,5.5,22.2,38.5,155.4
9401,2011/12,Vancouver Coastal,Sechelt Hospital,Other Urology Surgery,16,69,1.9,3.1,13.299999999999999,21.7
9402,2011/12,Vancouver Coastal,Sechelt Hospital,Prostate Surgery,3,15,4.1,11.7,28.699999999999996,81.89999999999999
9404,2011/12,Vancouver Coastal,Sechelt Hospital,Skin Tumour Removal,0,5,1.1,31.1,7.700000000000001,217.70000000000002
9406,2011/12,Vancouver Coastal,Sechelt Hospital,Uterine Surgery,3,20,2.1,4.4,14.700000000000001,30.800000000000004
9414,2011/12,Vancouver Coastal,Squamish General Hospital,Bladder Surgery,3,8,15.4,25.0,107.8,175.0
9415,2011/12,Vancouver Coastal,Squamish General Hospital,Bowel Resection,0,6,1.8,3.1,12.6,21.7
9416,2011/12,Vancouver Coastal,Squamish General Hospital,Breast Reduction,10,18,2.4,16.8,16.8,117.60000000000001
9417,2011/12,Vancouver Coastal,Squamish General Hospital,Cholecystectomy,20,25,6.0,9.4,42.0,65.8
9419,2011/12,Vancouver Coastal,Squamish General Hospital,Cyst/Ganglion Removal,6,16,5.1,22.8,35.699999999999996,159.6
9420,2011/12,Vancouver Coastal,Squamish General Hospital,D&C and Related Surgery,3,8,1.4,7.1,9.799999999999999,49.699999999999996
9421,2011/12,Vancouver Coastal,Squamish General Hospital,Dental Surgery,9,58,2.0,10.4,14.0,72.8
9424,2011/12,Vancouver Coastal,Squamish General Hospital,Excision Lesion/Tumour,7,13,6.0,9.7,42.0,67.89999999999999
9426,2011/12,Vancouver Coastal,Squamish General Hospital,Fracture Repair,3,8,1.7,4.1,11.9,28.699999999999996
9427,2011/12,Vancouver Coastal,Squamish General Hospital,Hand/Wrist Surgery,3,7,2.6,10.3,18.2,72.10000000000001
9428,2011/12,Vancouver Coastal,Squamish General Hospital,Hernia Repair - Abdominal,25,91,3.6,11.1,25.2,77.7
9429,2011/12,Vancouver Coastal,Squamish General Hospital,Knee - ACL Repair,27,102,3.7,9.6,25.900000000000002,67.2
9430,2011/12,Vancouver Coastal,Squamish General Hospital,Knee - Meniscectomy,39,177,2.7,11.4,18.900000000000002,79.8
9436,2011/12,Vancouver Coastal,Squamish General Hospital,Nasal Surgery,5,5,0.9,4.1,6.3,28.699999999999996
9442,2011/12,Vancouver Coastal,Squamish General Hospital,Other Orthopaedic Surgery,7,34,2.9,16.8,20.3,117.60000000000001
9443,2011/12,Vancouver Coastal,Squamish General Hospital,Rectal Surgery,10,16,5.9,13.9,41.300000000000004,97.3
9444,2011/12,Vancouver Coastal,Squamish General Hospital,Shoulder Surgery,43,159,2.6,14.9,18.2,104.3
9446,2011/12,Vancouver Coastal,Squamish General Hospital,Skin Tumour Removal,3,14,2.2,5.5,15.400000000000002,38.5
9449,2011/12,Vancouver Coastal,Squamish General Hospital,Tonsillectomy/Adenoidectomy,3,6,10.4,18.1,72.8,126.70000000000002
9450,2011/12,Vancouver Coastal,Squamish General Hospital,Uterine Surgery,3,22,5.1,12.4,35.699999999999996,86.8
9452,2011/12,Vancouver Coastal,Squamish General Hospital,Varicose Veins Ligation/Stripping,3,8,7.0,14.6,49.0,102.2
9453,2011/12,Vancouver Coastal,Squamish General Hospital,Wound/Laceration Care,3,7,2.9,9.8,20.3,68.60000000000001
9455,2011/12,Vancouver Coastal,St. Paul'S Hospital,All Other Procedures,48,278,3.1,10.2,21.7,71.39999999999999
9457,2011/12,Vancouver Coastal,St. Paul'S Hospital,Aortic Aneurysm Repair,5,27,1.1,2.9,7.700000000000001,20.3
9459,2011/12,Vancouver Coastal,St. Paul'S Hospital,Biopsy in OR,11,48,2.0,7.7,14.0,53.9
9460,2011/12,Vancouver Coastal,St. Paul'S Hospital,Bladder Surgery,187,303,4.9,12.0,34.300000000000004,84.0
9461,2011/12,Vancouver Coastal,St. Paul'S Hospital,Bowel Resection,66,300,2.3,9.3,16.099999999999998,65.10000000000001
9463,2011/12,Vancouver Coastal,St. Paul'S Hospital,Breast Reconstruction,73,21,1.7,7.0,11.9,49.0
9464,2011/12,Vancouver Coastal,St. Paul'S Hospital,Breast Reduction,89,33,5.9,39.1,41.300000000000004,273.7
9465,2011/12,Vancouver Coastal,St. Paul'S Hospital,Cholecystectomy,51,99,4.0,16.7,28.0,116.89999999999999
9466,2011/12,Vancouver Coastal,St. Paul'S Hospital,Colostomy/Ileostomy,60,89,11.0,43.5,77.0,304.5
9467,2011/12,Vancouver Coastal,St. Paul'S Hospital,Cone Biopsy,11,77,7.7,17.0,53.9,119.0
9468,2011/12,Vancouver Coastal,St. Paul'S Hospital,Cyst/Ganglion Removal,24,35,5.6,20.2,39.199999999999996,141.4
9469,2011/12,Vancouver Coastal,St. Paul'S Hospital,D&C and Related Surgery,100,366,5.3,18.9,37.1,132.29999999999998
9470,2011/12,Vancouver Coastal,St. Paul'S Hospital,Dental Surgery,3,6,3.6,18.1,25.2,126.70000000000002
